user_id,dream_id,dream_text,dominant_emotion
user_02175,c9be1e45-3047-407e-8411-baf7f2a49559,"I was in a haunted forest, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_02176,33e1e23b-e4af-4361-8cae-6a5b30b1ddf4,"I was in a rain-soaked street, reliving an old memory, when I found a locked door. Suddenly, everything changed.",anger
user_02176,92acccdb-22fe-484e-b5e4-722beca7eab5,"I was in a crowded temple, dancing in the dark, when I found a crying child. Suddenly, everything changed.",joy
user_02177,26260a36-1e36-4b0c-80e4-c6b9f5e59a02,"I was in a rain-soaked street, searching for something lost, when I found a locked door. Suddenly, everything changed.",fear
user_02177,2f9893ee-eabc-4b49-8129-9ddaa85d0a4e,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_02177,50f77ed0-abfc-4ccc-8ecb-3ec9fdd3d447,"I was in a rain-soaked street, searching for something lost, when I found a crying child. Suddenly, everything changed.",surprise
user_02178,6b428e29-9773-4f43-8480-6d9d046a56c3,"I was in a deserted village, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02178,617d37da-de30-4b36-bcb6-9a61aac64b7d,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",anger
user_02178,4d7d65b5-6ba3-4825-8dfe-032610c5bb01,"I was in a deserted village, flying without wings, when I found a crying child. Suddenly, everything changed.",fear
user_02179,2ac06ea4-cda9-43b8-9004-edee536f1780,"I was in my childhood home, reliving an old memory, when I found a mirror. Suddenly, everything changed.",disgust
user_02179,ea1f3214-21a5-426a-a7e4-220ecd41ca45,"I was in my childhood home, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_02179,7fdc9600-1249-4723-a6c7-acf7ee8d699f,"I was in a rain-soaked street, reliving an old memory, when I found a crying child. Suddenly, everything changed.",fear
user_02180,1ebbdf49-175a-405a-8807-16cea135bebd,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_02181,fcb06ff1-388b-46c2-b3de-2eab246757e6,"I was in a deserted village, dancing in the dark, when I found a crying child. Suddenly, everything changed.",joy
user_02182,b1d38054-c9fa-4453-bcc7-759dc8156e0e,"I was in a haunted forest, reliving an old memory, when I found a locked door. Suddenly, everything changed.",anger
user_02182,ece29b3c-068c-4862-80c2-3c99f4fcf24c,"I was in a deserted village, running from a shadow, when I found a crying child. Suddenly, everything changed.",fear
user_02183,9957b8a8-3f9e-450f-87f9-9053771d355e,"I was in a crowded temple, dancing in the dark, when I found a mirror. Suddenly, everything changed.",joy
user_02183,45169c27-9b5e-44dc-ba54-22dbb1573abf,"I was in my childhood home, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_02183,39a550f0-d23e-4a7b-b4fd-8675047113ac,"I was in a rain-soaked street, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02184,e16dbb9b-14f1-440e-8e7f-334cda2b4a72,"I was in a haunted forest, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",neutral
user_02184,c42e34a6-7d20-4fc6-859c-933752d25f50,"I was in a rain-soaked street, searching for something lost, when I found a mirror. Suddenly, everything changed.",surprise
user_02184,b25d213a-5b1d-49ab-9c39-4905f44ed44b,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",surprise
user_02185,1e51eb54-bb79-42d2-8860-d130edeebf65,"I was in my childhood home, running from a shadow, when I found a mirror. Suddenly, everything changed.",sadness
user_02185,0e095eaf-31f7-457b-938f-57d876754067,"I was in a crowded temple, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",joy
user_02185,d9d0020a-8c8b-4edb-9666-8cacf3b1453c,"I was in a rain-soaked street, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",fear
user_02186,2afcf282-6a6c-4a2b-b565-7ed625b0ceab,"I was in a deserted village, flying without wings, when I found a glowing orb. Suddenly, everything changed.",surprise
user_02187,af4b1ce0-338e-4aaf-af86-28a073a808c5,"I was in my childhood home, flying without wings, when I found a mirror. Suddenly, everything changed.",sadness
user_02188,e400644f-6584-477a-9c64-bea13422fabc,"I was in a deserted village, flying without wings, when I found a mirror. Suddenly, everything changed.",surprise
user_02188,4fe73507-1835-4aba-8e98-095708ec1965,"I was in my childhood home, running from a shadow, when I found a crying child. Suddenly, everything changed.",fear
user_02188,34f8df38-8229-4525-a0f4-8772b8cbb4e9,"I was in a rain-soaked street, dancing in the dark, when I found a mirror. Suddenly, everything changed.",fear
user_02189,5b16bb14-da77-4098-b03a-5a4f47990df8,"I was in a deserted village, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",fear
user_02189,ecfe33d6-10cb-4c20-9497-2f48c2deb361,"I was in a deserted village, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02189,50ea4ef9-b871-4029-a022-c64c8b4700a8,"I was in my childhood home, searching for something lost, when I found a mirror. Suddenly, everything changed.",joy
user_02190,378d29dd-a23d-427a-816f-085a4860c117,"I was in a rain-soaked street, reliving an old memory, when I found a crying child. Suddenly, everything changed.",sadness
user_02190,c78fd3f7-dd6c-43b8-b4ce-f11bc6668d23,"I was in my childhood home, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02191,535e15ce-bbed-47cd-8d28-fb011c382534,"I was in my childhood home, flying without wings, when I found a crying child. Suddenly, everything changed.",joy
user_02191,cc7611ba-aa57-4587-924b-8bf9313749f4,"I was in a haunted forest, searching for something lost, when I found a locked door. Suddenly, everything changed.",joy
user_02191,e3dcfef7-993c-4a40-8748-b27e6712ba2a,"I was in a deserted village, flying without wings, when I found a crying child. Suddenly, everything changed.",neutral
user_02192,46ae7a49-ddc8-46bf-b154-09141f4ea94d,"I was in a haunted forest, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_02192,6141bcef-451d-4a21-ab6b-4da233a8eca6,"I was in a crowded temple, dancing in the dark, when I found a mirror. Suddenly, everything changed.",fear
user_02193,b89142b2-8409-4b8c-b260-c87f04ca3d77,"I was in my childhood home, dancing in the dark, when I found a locked door. Suddenly, everything changed.",joy
user_02194,ff32ff56-24a1-45cc-ab25-8ade0fa33845,"I was in a crowded temple, flying without wings, when I found a mirror. Suddenly, everything changed.",fear
user_02195,4b6214e4-963a-4416-a471-6e82a1488377,"I was in a deserted village, dancing in the dark, when I found a crying child. Suddenly, everything changed.",surprise
user_02196,557bc9dc-2630-4f49-8f93-60c705c689ac,"I was in a deserted village, searching for something lost, when I found a locked door. Suddenly, everything changed.",fear
user_02196,fbf2fb12-0047-47be-8a25-c2ab85b47969,"I was in my childhood home, running from a shadow, when I found a locked door. Suddenly, everything changed.",joy
user_02196,b2d3ede7-3689-4591-a974-686839ae3864,"I was in a deserted village, searching for something lost, when I found a locked door. Suddenly, everything changed.",sadness
user_02197,88629a7e-468f-4666-8b22-96baf6aa1d86,"I was in a rain-soaked street, running from a shadow, when I found a mirror. Suddenly, everything changed.",fear
user_02197,872ee000-22c0-4446-87b7-fa709d003685,"I was in my childhood home, dancing in the dark, when I found a mirror. Suddenly, everything changed.",disgust
user_02198,8ddd9540-32c5-40c2-94e3-3fe031202870,"I was in a haunted forest, running from a shadow, when I found a locked door. Suddenly, everything changed.",disgust
user_02199,0dbea4b1-e912-4c9a-a832-a37bfdb34aa2,"I was in a haunted forest, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_02199,f32cc115-77aa-4043-9b66-2ea6bad39a81,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",neutral
user_02199,192da153-5f0a-44f7-91e5-8a7d7dd92c63,"I was in a deserted village, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02200,90e9718c-7f03-450e-b97c-ec4dc3cb2a13,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",fear
user_02200,366779be-63e0-4264-96a8-171fcde22d9c,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02200,e04851d1-7522-42f5-9426-5ee85390b11b,"I was in a haunted forest, flying without wings, when I found a mirror. Suddenly, everything changed.",sadness
user_02201,5b2464be-a7ab-475d-ba4c-a3e4a9468750,"I was in a crowded temple, dancing in the dark, when I found a crying child. Suddenly, everything changed.",fear
user_02201,2725d12a-cb1f-4642-823e-44dd6781e703,"I was in a rain-soaked street, running from a shadow, when I found a locked door. Suddenly, everything changed.",fear
user_02201,4701117d-b776-4555-921d-4f6e87908984,"I was in a haunted forest, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02202,5f5873c4-1538-41d7-a36c-cf0cbc99481e,"I was in a haunted forest, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02202,b4e6a837-b439-49d8-8b21-f3171a88349c,"I was in a crowded temple, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02203,1ddc894a-45db-4f28-8d4d-bb6e179a2405,"I was in a rain-soaked street, flying without wings, when I found a burning photograph. Suddenly, everything changed.",joy
user_02203,4aabd428-4696-403e-947b-09c7fbf7eef2,"I was in a deserted village, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02204,611939ab-e36a-4660-93cb-0411355975c8,"I was in a deserted village, reliving an old memory, when I found a locked door. Suddenly, everything changed.",fear
user_02205,2fe3d6aa-ce18-4c23-abc0-ae4bdcd7b251,"I was in a deserted village, reliving an old memory, when I found a crying child. Suddenly, everything changed.",fear
user_02205,8d333df4-4db5-416c-96fa-9dbf407357df,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",neutral
user_02206,3dff61df-046c-4aec-b7c3-25cb18de25bb,"I was in a rain-soaked street, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02206,529d52fe-3cfd-412a-aaae-7a789fac4240,"I was in a haunted forest, running from a shadow, when I found a mirror. Suddenly, everything changed.",fear
user_02206,a669e40d-956c-4666-acf9-537d65067be1,"I was in my childhood home, running from a shadow, when I found a locked door. Suddenly, everything changed.",sadness
user_02207,77843480-5f9c-45db-8644-0bad4a2ad935,"I was in a rain-soaked street, searching for something lost, when I found a locked door. Suddenly, everything changed.",fear
user_02207,6d89cda3-991f-4ad1-94fe-c830528ca914,"I was in my childhood home, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02207,52a26b31-8158-443a-9b0c-40e54e2af2f5,"I was in my childhood home, flying without wings, when I found a crying child. Suddenly, everything changed.",fear
user_02208,fb1e4497-78f0-4286-a82c-15d71fe0e672,"I was in a haunted forest, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",fear
user_02208,a600881c-caf0-4913-94be-69ab3f80dc37,"I was in a haunted forest, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",fear
user_02209,572808c1-28aa-4a48-b4ad-a1dda2aeae95,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",anger
user_02210,bdeca1a0-337e-476a-b863-aa322febed59,"I was in a rain-soaked street, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",joy
user_02211,c613ba20-92c7-4035-8289-257af71f2ec3,"I was in a rain-soaked street, flying without wings, when I found a crying child. Suddenly, everything changed.",disgust
user_02211,2cb65345-7d53-427b-a6d0-6872c96d9754,"I was in a rain-soaked street, flying without wings, when I found a glowing orb. Suddenly, everything changed.",neutral
user_02212,fb07a320-4a62-49c3-bbaf-963ff8fbccee,"I was in a crowded temple, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02212,abda5c22-b2ef-4fab-82d8-3e9734b77257,"I was in a haunted forest, running from a shadow, when I found a locked door. Suddenly, everything changed.",fear
user_02212,bf199fe0-f896-477d-b0ed-d35a232b2e29,"I was in a haunted forest, searching for something lost, when I found a locked door. Suddenly, everything changed.",disgust
user_02213,ca73eb1d-8799-408a-aa4d-2af506e0d509,"I was in my childhood home, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",anger
user_02213,d0711e22-c75f-451d-a20b-e5ab1e81a055,"I was in a crowded temple, running from a shadow, when I found a mirror. Suddenly, everything changed.",neutral
user_02213,0971df9f-2150-42c9-9e1f-b64d91e82c53,"I was in a deserted village, running from a shadow, when I found a crying child. Suddenly, everything changed.",neutral
user_02214,cf21ac98-473b-4091-a212-1c1b3fbcd399,"I was in a crowded temple, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02214,f392e41e-437b-413c-b277-2c666a2a04cf,"I was in a crowded temple, searching for something lost, when I found a mirror. Suddenly, everything changed.",joy
user_02215,7c8388fd-212a-44b0-9434-a41929ca376b,"I was in a haunted forest, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",fear
user_02215,d51d3577-7068-46c2-b38d-a42840cfa1eb,"I was in a crowded temple, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02216,b5bb721d-b767-4b79-b4da-b916e3d0a084,"I was in a rain-soaked street, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",fear
user_02216,5dce9bf6-9e6d-4bcc-b11c-72bdd482c2e1,"I was in a deserted village, running from a shadow, when I found a locked door. Suddenly, everything changed.",sadness
user_02217,b49987aa-2a38-45e1-8939-202e340cac16,"I was in a rain-soaked street, dancing in the dark, when I found a crying child. Suddenly, everything changed.",sadness
user_02217,224282ac-b241-42db-beee-824581f8f233,"I was in a deserted village, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02217,eb63c017-5bea-4e1c-b4f0-0b31b70c71f1,"I was in a deserted village, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",fear
user_02218,aa18e1e7-d41c-4037-a191-e4220714e4fe,"I was in a crowded temple, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",fear
user_02219,f6d45eae-b0a3-423f-8f0a-ba02bac934e3,"I was in a haunted forest, flying without wings, when I found a crying child. Suddenly, everything changed.",neutral
user_02220,48a26e33-d429-44cf-b193-d1e1081d3c41,"I was in a haunted forest, running from a shadow, when I found a mirror. Suddenly, everything changed.",surprise
user_02220,bcae9e3e-0f28-440c-b8e9-8740b69080ee,"I was in a crowded temple, searching for something lost, when I found a mirror. Suddenly, everything changed.",joy
user_02220,29ef1f1d-9c43-4e83-bd6f-c971fdc66939,"I was in a haunted forest, dancing in the dark, when I found a mirror. Suddenly, everything changed.",sadness
user_02221,4ef04e7f-f2c3-4563-8b33-066618e41d68,"I was in a crowded temple, dancing in the dark, when I found a locked door. Suddenly, everything changed.",fear
user_02221,8ce411c6-9062-434c-ab4a-1b1a230c6910,"I was in my childhood home, flying without wings, when I found a locked door. Suddenly, everything changed.",neutral
user_02222,0f893336-65bb-46bf-9097-aa2c28db43a9,"I was in my childhood home, running from a shadow, when I found a crying child. Suddenly, everything changed.",joy
user_02222,270eb3ef-06f9-440f-a216-11b28c1d20bf,"I was in a crowded temple, flying without wings, when I found a mirror. Suddenly, everything changed.",neutral
user_02223,c17af2bd-8c6c-4a49-9c5d-5a7637289eb6,"I was in my childhood home, running from a shadow, when I found a mirror. Suddenly, everything changed.",anger
user_02223,14db9a99-b843-450d-b507-e771351922d5,"I was in a haunted forest, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_02224,6b046007-b07d-4e59-b5a4-a642022fe333,"I was in my childhood home, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",anger
user_02224,aba2b0f9-f52b-454c-9fa7-c5206608eebd,"I was in a crowded temple, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",surprise
user_02224,b21142e8-71cf-468b-acaf-bbeafd335482,"I was in a crowded temple, running from a shadow, when I found a mirror. Suddenly, everything changed.",sadness
user_02225,02d732d5-b581-433a-bac0-32ca4f69d960,"I was in a rain-soaked street, running from a shadow, when I found a locked door. Suddenly, everything changed.",disgust
user_02225,dbeedcb6-1cb9-4dbb-b166-342461c89860,"I was in a rain-soaked street, flying without wings, when I found a mirror. Suddenly, everything changed.",disgust
user_02225,725bae75-f03e-4663-a4d0-1973d6ad52ec,"I was in a deserted village, reliving an old memory, when I found a mirror. Suddenly, everything changed.",sadness
user_02226,e7e3578a-9da3-4e26-83e8-9dac264b28e8,"I was in my childhood home, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02227,0cde9b44-15e8-4cb6-8438-5c99b82aec1b,"I was in my childhood home, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",anger
user_02227,09d99b8c-61c8-477b-a985-d1edb8ccaed8,"I was in a rain-soaked street, searching for something lost, when I found a locked door. Suddenly, everything changed.",fear
user_02228,ae6d486e-a7a4-46f6-985e-8dae1cae6cd5,"I was in a haunted forest, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02229,d0a48b8f-9442-45da-83f5-2907c18e6060,"I was in my childhood home, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",fear
user_02230,8b132f4d-b1f7-47a2-a111-8d8ad8a93e13,"I was in a haunted forest, running from a shadow, when I found a locked door. Suddenly, everything changed.",fear
user_02231,9d807aee-c956-47df-9622-5117aab93397,"I was in a deserted village, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",joy
user_02231,68ea5d3a-550b-45ee-bc95-746ab5772fc5,"I was in my childhood home, dancing in the dark, when I found a mirror. Suddenly, everything changed.",disgust
user_02232,e8a16574-a9ac-4ae3-831f-614300fa46f8,"I was in a rain-soaked street, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02233,1bae9b80-90ff-433b-ac6f-f6c430bd6e96,"I was in my childhood home, reliving an old memory, when I found a locked door. Suddenly, everything changed.",disgust
user_02233,abdf1559-b433-4d1a-bd74-de0605cdc485,"I was in my childhood home, running from a shadow, when I found a locked door. Suddenly, everything changed.",surprise
user_02234,07330989-509f-4c3b-8e9e-0e157f129224,"I was in a haunted forest, dancing in the dark, when I found a locked door. Suddenly, everything changed.",disgust
user_02235,b9b6fbd8-9e4e-4716-a792-70565d23c472,"I was in a crowded temple, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",joy
user_02235,66478264-81e0-499c-ac79-3906ca167400,"I was in my childhood home, dancing in the dark, when I found a mirror. Suddenly, everything changed.",anger
user_02235,b0f5e229-ebe4-4ac2-a46d-de91456eea1d,"I was in a haunted forest, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",fear
user_02236,e9b68c91-4849-47ff-9b2f-c46f98dbd281,"I was in a deserted village, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",joy
user_02237,33f1d55b-36a4-410c-8d22-a41e56456925,"I was in a haunted forest, flying without wings, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02237,de7cd30a-1d5b-4a71-833e-693c99035d66,"I was in a haunted forest, dancing in the dark, when I found a crying child. Suddenly, everything changed.",surprise
user_02237,58260645-937a-4091-b464-0b55b55637e9,"I was in a deserted village, flying without wings, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02238,a286be18-e4d0-4da0-bf52-d6c424f51a4e,"I was in a rain-soaked street, dancing in the dark, when I found a mirror. Suddenly, everything changed.",fear
user_02239,bd5255d6-41ac-46f8-84ea-ddf61feda1d3,"I was in a crowded temple, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",anger
user_02239,3076ec15-0c23-4b5b-9fce-d051bba5c830,"I was in a haunted forest, dancing in the dark, when I found a crying child. Suddenly, everything changed.",fear
user_02239,71147945-3a02-438a-8696-a9b6a596ab20,"I was in my childhood home, flying without wings, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02240,20bb8435-cbc3-47ab-9fd0-04117920dca9,"I was in a crowded temple, reliving an old memory, when I found a mirror. Suddenly, everything changed.",sadness
user_02241,b597efd3-25c5-4ed7-823d-6f4d5c4ca1bd,"I was in my childhood home, searching for something lost, when I found a locked door. Suddenly, everything changed.",fear
user_02241,0f163b93-61ea-4ecc-9194-d0dcc11067c7,"I was in a rain-soaked street, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",joy
user_02242,32199c3c-6c7a-4cee-80da-01fcb78c5f4e,"I was in my childhood home, searching for something lost, when I found a locked door. Suddenly, everything changed.",neutral
user_02243,74d0582e-22d8-4cb1-b1de-2d524382946d,"I was in a deserted village, dancing in the dark, when I found a mirror. Suddenly, everything changed.",disgust
user_02244,4943c2da-d9b3-4cfb-a607-efbbbc718dcc,"I was in a crowded temple, flying without wings, when I found a crying child. Suddenly, everything changed.",anger
user_02244,73c0086d-e991-470c-8cfa-55e0517d1102,"I was in a crowded temple, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02244,2d790330-4234-456e-860a-52ce7bc1bbf6,"I was in a crowded temple, flying without wings, when I found a crying child. Suddenly, everything changed.",fear
user_02245,d4017ae3-08c6-4611-a450-09b8a5288db9,"I was in my childhood home, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02245,6d3e8976-a599-4428-a1de-ab8ad03ec762,"I was in a rain-soaked street, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_02245,f3105a87-9285-41f5-b0a8-f51fb6170024,"I was in a deserted village, running from a shadow, when I found a mirror. Suddenly, everything changed.",neutral
user_02246,a1221a64-2f54-40e7-80b8-81c5905f5e85,"I was in a haunted forest, dancing in the dark, when I found a locked door. Suddenly, everything changed.",anger
user_02246,c28820bd-bd0b-40b4-966b-06bdd7044057,"I was in a rain-soaked street, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",fear
user_02247,c6dde75e-ccb4-47d6-ae9c-029e544c3377,"I was in my childhood home, searching for something lost, when I found a mirror. Suddenly, everything changed.",sadness
user_02247,90d9060b-e153-44b5-87f9-053120cc6cd6,"I was in a crowded temple, flying without wings, when I found a mirror. Suddenly, everything changed.",surprise
user_02248,4d9132af-8d77-4f51-a885-f2561b59bf95,"I was in a deserted village, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02248,d206fa35-e184-450a-baed-730846c204f3,"I was in a deserted village, searching for something lost, when I found a locked door. Suddenly, everything changed.",sadness
user_02248,84e1ffd1-d68f-4459-81c8-09d2f0139220,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02249,cf27b46c-30a6-4a83-8048-8ec6bc94118d,"I was in a deserted village, flying without wings, when I found a burning photograph. Suddenly, everything changed.",joy
user_02249,97b9b2b6-c617-4cdd-a368-1a75d9ee412d,"I was in my childhood home, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02249,ed6b9824-177a-47ef-acf2-5f0d76cb4c64,"I was in a crowded temple, reliving an old memory, when I found a crying child. Suddenly, everything changed.",anger
user_02250,e23cbbee-8a0e-4a2b-a805-bbd5ba08f628,"I was in a haunted forest, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02251,4a3f912a-42cf-434f-8bd6-62a421c72ecd,"I was in a crowded temple, running from a shadow, when I found a glowing orb. Suddenly, everything changed.",disgust
user_02251,ae36b489-cad4-4636-91d0-cc32c95f3db1,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_02252,d415e20e-6c48-4875-8470-92ef3c3ab9e7,"I was in a crowded temple, reliving an old memory, when I found a mirror. Suddenly, everything changed.",disgust
user_02252,eb4089ac-fb2b-4c19-9ca3-40ea79f3c020,"I was in a rain-soaked street, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_02252,6d3a1342-d1ec-4be8-8a5c-83394e5daa32,"I was in a rain-soaked street, dancing in the dark, when I found a glowing orb. Suddenly, everything changed.",sadness
user_02253,6fa46766-539c-486a-ace2-c759921f3e10,"I was in a deserted village, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",disgust
user_02254,1be99432-6ffb-49bf-9ffb-e2058af31da8,"I was in a rain-soaked street, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",neutral
user_02254,2a46ca64-9063-4906-85dd-55720d9efdc7,"I was in my childhood home, dancing in the dark, when I found a mirror. Suddenly, everything changed.",neutral
user_02255,ca64b45a-259f-4225-8b6d-b3c1b0342ac3,"I was in a deserted village, dancing in the dark, when I found a locked door. Suddenly, everything changed.",sadness
user_02255,852eafd2-5bdb-4dd7-902c-0adba19e2b13,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",anger
user_02256,d4f16fdf-164a-45a8-a2eb-661e4c8a8f87,"I was in a haunted forest, reliving an old memory, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02257,e1cefa56-023f-4479-a493-e77cf426a9de,"I was in a crowded temple, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02258,3e993ef9-7b0c-41d2-ba59-cd02a0dcfbf1,"I was in my childhood home, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",anger
user_02258,2aba41a6-abc5-485e-af38-93a25d781f46,"I was in my childhood home, searching for something lost, when I found a glowing orb. Suddenly, everything changed.",joy
user_02258,8356711c-f7fc-40c2-bdfc-3fd6c0a286d3,"I was in a haunted forest, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02259,cf80d228-cd20-4f30-8dae-24e0338d1731,"I was in a deserted village, flying without wings, when I found a locked door. Suddenly, everything changed.",sadness
user_02260,9384dfd7-edc0-4caf-b01d-a239fcd51391,"I was in my childhood home, reliving an old memory, when I found a mirror. Suddenly, everything changed.",fear
user_02261,c4ffcc9c-d2cf-4690-864c-14822407ec1a,"I was in my childhood home, searching for something lost, when I found a locked door. Suddenly, everything changed.",surprise
user_02262,c535b3a2-6a16-4a1f-b2f7-25fa7a1183a7,"I was in a rain-soaked street, searching for something lost, when I found a burning photograph. Suddenly, everything changed.",fear
user_02263,cc901276-2f39-4acf-8117-a9483fc91351,"I was in my childhood home, reliving an old memory, when I found a glowing orb. Suddenly, everything changed.",fear
user_02264,26a77c8e-9879-425a-bd21-41b758065b4a,"I was in a haunted forest, flying without wings, when I found a glowing orb. Suddenly, everything changed.",fear
user_02265,db435509-bdaa-45cd-a0a7-36c80dcd2ba2,"I was in a rain-soaked street, dancing in the dark, when I found a crying child. Suddenly, everything changed.",anger
user_02265,96b866e8-721f-4f59-a5bc-81a577d35342,"I was in a crowded temple, flying without wings, when I found a burning photograph. Suddenly, everything changed.",joy
user_02265,70e39c16-832b-4c9e-8fd3-52ec5b57ac3d,"I was in a deserted village, searching for something lost, when I found a mirror. Suddenly, everything changed.",disgust
user_02266,fc90c47a-677b-4e18-be11-c0fb06be79c6,"I was in my childhood home, flying without wings, when I found a burning photograph. Suddenly, everything changed.",fear
user_02266,bef39c91-8fd0-47ab-9a7f-9a67e5c32604,"I was in a haunted forest, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",disgust
user_02266,794f6215-c819-4518-97ad-352e579bf003,"I was in a haunted forest, flying without wings, when I found a burning photograph. Suddenly, everything changed.",joy
user_02267,4155a78f-75fd-4b43-9972-a74010333cc5,"I was in a haunted forest, flying without wings, when I found a mirror. Suddenly, everything changed.",joy
user_02268,a5a8fbf1-a59d-49e1-aacd-2138f846a835,"I was in a rain-soaked street, running from a shadow, when I found a burning photograph. Suddenly, everything changed.",surprise
user_02269,c19d249c-3b9d-45d2-85ed-a205ee8ca45b,"I was in a rain-soaked street, flying without wings, when I found a burning photograph. Suddenly, everything changed.",sadness
user_02270,114d3595-d0c3-45bd-a934-bbc147d241d6,"I was in a deserted village, searching for something lost, when I found a crying child. Suddenly, everything changed.",fear
user_02271,f74e2b90-4327-4db2-bc60-b8688a79b491,"I was in my childhood home, dancing in the dark, when I found a crying child. Suddenly, everything changed.",surprise
user_02272,22ef2003-c455-4521-9b34-ff5964d93b16,"I was in my childhood home, reliving an old memory, when I found a crying child. Suddenly, everything changed.",fear
user_02272,5abd5564-0dac-4435-b851-2ee8980c2373,"I was in a deserted village, dancing in the dark, when I found a burning photograph. Suddenly, everything changed.",disgust
